"ID";"FechaCtr";"DE";"LECH";"PCT";"PCT";"LCG";"305E";"VALR";"CC";"LGCC";"COR";
      3217 ;09/09/19;  30 ;  39  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3217 ;09/10/19;  60 ;  37  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3217 ;08/11/19;  90 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3217 ;08/12/19; 120 ;   0  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3217 ;06/02/20; 180 ;  28  ;    0 ;    0 ;   0 ; 7790 ;   85 ;    0 ;    0 ;   0 ;
      3217 ;23/06/20; 318 ;  25  ;    0 ;    0 ;   0 ; 8430 ;   92 ;    0 ;    0 ;   1 ;
      3217 ;06/08/20; 362 ;  21  ;    0 ;    0 ;   0 ; 8430 ;   92 ;    0 ;    0 ;   1 ;
      3217 ;21/09/20; 408 ;  15  ;    0 ;    0 ;   0 ; 8430 ;   92 ;    0 ;    0 ;   4 ;
      3392 ;27/05/19;  30 ;  58  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3392 ;26/06/19;  60 ;  55  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3392 ;26/07/19;  90 ;  51  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3392 ;25/08/19; 120 ;  48  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3392 ;24/09/19; 150 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3392 ;24/10/19; 180 ;  40  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3392 ;23/11/19; 210 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3392 ;23/12/19; 240 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3392 ;06/02/20; 285 ;  26  ;    0 ;    0 ;   0 ;12880 ;  140 ;    0 ;    0 ;   0 ;
      3392 ;23/06/20; 423 ;  16  ;    0 ;    0 ;   0 ;12860 ;  140 ;    0 ;    0 ;   1 ;
      3764 ;16/08/19;  30 ;  52  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3764 ;15/09/19;  60 ;  49  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3764 ;15/10/19;  90 ;  46  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3764 ;14/11/19; 120 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3764 ;14/12/19; 150 ;  39  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3764 ;06/02/20; 204 ;  34  ;    0 ;    0 ;   0 ;11430 ;  124 ;    0 ;    0 ;   0 ;
      3764 ;23/06/20; 342 ;  18  ;    0 ;    0 ;   0 ;11450 ;  125 ;    0 ;    0 ;   1 ;
      3764 ;21/09/20;  28 ;  24  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   7 ;
      3764 ;03/11/20;  71 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      3764 ;20/01/21; 149 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      3764 ;08/04/21; 227 ;  19  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      3764 ;12/05/21; 261 ;  15  ;    0 ;    0 ;   0 ; 8440 ;   92 ;    0 ;    0 ;   4 ;
      3776 ;05/07/19;  30 ;  66  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3776 ;04/08/19;  60 ;  63  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3776 ;03/09/19;  90 ;  59  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3776 ;03/10/19; 120 ;  55  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3776 ;02/11/19; 150 ;  50  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3776 ;02/12/19; 180 ;   0  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3776 ;01/01/20; 210 ;  41  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3776 ;06/02/20; 246 ;  36  ;    0 ;    0 ;   0 ;13250 ;  144 ;    0 ;    0 ;   0 ;
      3776 ;23/06/20; 384 ;  24  ;    0 ;    0 ;   0 ;13950 ;  152 ;    0 ;    0 ;   1 ;
      3776 ;06/08/20; 428 ;  33  ;    0 ;    0 ;   0 ;13950 ;  152 ;    0 ;    0 ;   1 ;
      3776 ;21/09/20; 474 ;  24  ;    0 ;    0 ;   0 ;13950 ;  152 ;    0 ;    0 ;   4 ;
      3776 ;03/11/20; 517 ;  27  ;    0 ;    0 ;   0 ;13950 ;  152 ;    0 ;    0 ;   4 ;
      3776 ;08/04/21;  39 ;  25  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      3776 ;12/05/21;  73 ;  25  ;    0 ;    0 ;   0 ; 5810 ;   63 ;    0 ;    0 ;   4 ;
      3776 ;17/06/21; 109 ;  28  ;    0 ;    0 ;   0 ; 6500 ;   70 ;    0 ;    0 ;   4 ;
      3776 ;22/07/21; 144 ;  29  ;    0 ;    0 ;   0 ; 6790 ;   74 ;    0 ;    0 ;   4 ;
      3776 ;01/09/21; 185 ;  34  ;    0 ;    0 ;   0 ; 7470 ;   81 ;    0 ;    0 ;   4 ;
      3776 ;29/10/21; 243 ;  24  ;    0 ;    0 ;   0 ; 7480 ;   81 ;    0 ;    0 ;   4 ;
      3808 ;06/02/20;  55 ;  36  ;    0 ;    0 ;   0 ; 7060 ;   77 ;    0 ;    0 ;   0 ;
      3808 ;23/06/20; 193 ;  31  ;    0 ;    0 ;   0 ; 7540 ;   82 ;    0 ;    0 ;   1 ;
      3808 ;06/08/20; 237 ;  29  ;    0 ;    0 ;   0 ; 7540 ;   82 ;    0 ;    0 ;   1 ;
      3808 ;21/09/20; 283 ;  28  ;    0 ;    0 ;   0 ; 7540 ;   82 ;    0 ;    0 ;   4 ;
      3808 ;03/11/20; 326 ;  25  ;    0 ;    0 ;   0 ; 7540 ;   82 ;    0 ;    0 ;   4 ;
      3808 ;20/01/21; 404 ;  19  ;    0 ;    0 ;   0 ; 7540 ;   82 ;    0 ;    0 ;   4 ;
      3808 ;08/04/21;   5 ;  23  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      3808 ;12/05/21;  39 ;  17  ;    0 ;    0 ;   0 ; 5400 ;   58 ;    0 ;    0 ;   4 ;
      3808 ;17/06/21;  75 ;  32  ;    0 ;    0 ;   0 ; 6630 ;   72 ;    0 ;    0 ;   4 ;
      3808 ;22/07/21; 110 ;  34  ;    0 ;    0 ;   0 ; 7440 ;   81 ;    0 ;    0 ;   4 ;
      3808 ;01/09/21; 151 ;  26  ;    0 ;    0 ;   0 ; 6970 ;   76 ;    0 ;    0 ;   4 ;
      3808 ;29/10/21; 209 ;  27  ;    0 ;    0 ;   0 ; 7540 ;   82 ;    0 ;    0 ;   4 ;
      3808 ;09/02/22; 312 ;  22  ;    0 ;    0 ;   0 ; 8190 ;   89 ;    0 ;    0 ;   4 ;
      3808 ;06/04/22; 368 ;  17  ;    0 ;    0 ;   0 ; 8190 ;   89 ;    0 ;    0 ;   4 ;
      3808 ;13/05/22; 405 ;  15  ;    0 ;    0 ;   0 ; 8190 ;   89 ;    0 ;    0 ;   4 ;
      3816 ;05/07/19;  30 ;  57  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3816 ;04/08/19;  60 ;  54  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3816 ;03/09/19;  90 ;  50  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3816 ;03/10/19; 120 ;  47  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3816 ;02/11/19; 150 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3816 ;02/12/19; 180 ;   0  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3816 ;01/01/20; 210 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3816 ;06/02/20; 246 ;  31  ;    0 ;    0 ;   0 ;11310 ;  123 ;    0 ;    0 ;   0 ;
      3816 ;23/06/20; 384 ;   7  ;    0 ;    0 ;   0 ;11950 ;  130 ;    0 ;    0 ;   1 ;
      3884 ;06/02/20;   1 ;   8  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3885 ;31/12/19;  60 ;  40  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3885 ;06/02/20;  97 ;  38  ;    0 ;    0 ;   0 ; 8040 ;   87 ;    0 ;    0 ;   0 ;
      3885 ;23/06/20; 235 ;  33  ;    0 ;    0 ;   0 ; 8710 ;   95 ;    0 ;    0 ;   1 ;
      3885 ;06/08/20; 279 ;  34  ;    0 ;    0 ;   0 ; 8710 ;   95 ;    0 ;    0 ;   1 ;
      3885 ;21/09/20; 325 ;  22  ;    0 ;    0 ;   0 ; 8710 ;   95 ;    0 ;    0 ;   4 ;
      3885 ;03/11/20; 368 ;  31  ;    0 ;    0 ;   0 ; 8710 ;   95 ;    0 ;    0 ;   4 ;
      3885 ;20/01/21; 446 ;  22  ;    0 ;    0 ;   0 ; 8710 ;   95 ;    0 ;    0 ;   4 ;
      3885 ;08/04/21; 524 ;  18  ;    0 ;    0 ;   0 ; 8710 ;   95 ;    0 ;    0 ;   4 ;
      3885 ;12/05/21; 558 ;  18  ;    0 ;    0 ;   0 ;10560 ;  115 ;    0 ;    0 ;   4 ;
      3885 ;17/06/21; 594 ;  16  ;    0 ;    0 ;   0 ;10560 ;  115 ;    0 ;    0 ;   4 ;
      3885 ;22/07/21; 629 ;  16  ;    0 ;    0 ;   0 ;10560 ;  115 ;    0 ;    0 ;   4 ;
      3885 ;01/09/21; 670 ;  16  ;    0 ;    0 ;   0 ;10560 ;  115 ;    0 ;    0 ;   4 ;
      3932 ;06/02/20;  56 ;  33  ;    0 ;    0 ;   0 ; 6660 ;   72 ;    0 ;    0 ;   0 ;
      3932 ;23/06/20; 194 ;  33  ;    0 ;    0 ;   0 ; 7130 ;   77 ;    0 ;    0 ;   1 ;
      3932 ;06/08/20; 238 ;  31  ;    0 ;    0 ;   0 ; 7130 ;   77 ;    0 ;    0 ;   1 ;
      3932 ;21/09/20; 284 ;  28  ;    0 ;    0 ;   0 ; 7130 ;   77 ;    0 ;    0 ;   4 ;
      3932 ;03/11/20; 327 ;  29  ;    0 ;    0 ;   0 ; 7130 ;   77 ;    0 ;    0 ;   4 ;
      3932 ;20/01/21; 405 ;  25  ;    0 ;    0 ;   0 ; 7130 ;   77 ;    0 ;    0 ;   4 ;
      3932 ;08/04/21; 483 ;  19  ;    0 ;    0 ;   0 ; 7130 ;   77 ;    0 ;    0 ;   4 ;
      3932 ;12/05/21; 517 ;  16  ;    0 ;    0 ;   0 ; 9390 ;  102 ;    0 ;    0 ;   4 ;
      3932 ;17/06/21; 553 ;  13  ;    0 ;    0 ;   0 ; 9390 ;  102 ;    0 ;    0 ;   4 ;
      3967 ;04/04/20;  30 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3967 ;04/05/20;  60 ;  27  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3967 ;23/06/20; 110 ;  25  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      3967 ;06/08/20; 154 ;  27  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      3967 ;21/09/20; 200 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      3967 ;03/11/20; 243 ;  25  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      3971 ;27/09/18;  35 ;  53  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;01/11/18;  70 ;  50  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;06/12/18; 105 ;  45  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;10/01/19; 140 ;  41  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;14/02/19; 175 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;21/03/19; 210 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;25/04/19; 245 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;30/05/19; 280 ;  24  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;04/07/19; 315 ;  21  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;08/08/19; 350 ;  21  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;12/09/19; 385 ;  19  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;17/10/19; 420 ;  18  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;21/11/19; 455 ;  17  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;26/12/19; 490 ;  17  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      3971 ;06/02/20; 532 ;  17  ;    0 ;    0 ;   0 ;11790 ;  128 ;    0 ;    0 ;   0 ;
      3971 ;23/06/20; 670 ;   0  ;    0 ;    0 ;   0 ;11790 ;  128 ;    0 ;    0 ;   0 ;
      3994 ;06/02/20;  64 ;  38  ;    0 ;    0 ;   0 ; 7550 ;   82 ;    0 ;    0 ;   0 ;
      3994 ;23/06/20; 202 ;  27  ;    0 ;    0 ;   0 ; 7820 ;   85 ;    0 ;    0 ;   1 ;
      3994 ;06/08/20; 246 ;  36  ;    0 ;    0 ;   0 ; 7820 ;   85 ;    0 ;    0 ;   1 ;
      3994 ;21/09/20; 292 ;  30  ;    0 ;    0 ;   0 ; 7820 ;   85 ;    0 ;    0 ;   4 ;
      3994 ;03/11/20; 335 ;  32  ;    0 ;    0 ;   0 ; 7820 ;   85 ;    0 ;    0 ;   4 ;
      3994 ;20/01/21; 413 ;   7  ;    0 ;    0 ;   0 ; 7820 ;   85 ;    0 ;    0 ;   4 ;
      4006 ;03/12/18;  30 ;  97  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;02/01/19;  60 ;  92  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;01/02/19;  90 ;  86  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;03/03/19; 120 ;  80  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;02/04/19; 150 ;  73  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;02/05/19; 180 ;  68  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;01/06/19; 210 ;  60  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;01/07/19; 240 ;  54  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;31/07/19; 270 ;  47  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;30/08/19; 300 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;29/09/19; 330 ;  39  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;29/10/19; 360 ;  37  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;28/11/19; 390 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;28/12/19; 420 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4006 ;06/02/20; 460 ;  30  ;    0 ;    0 ;   0 ;21780 ;  237 ;    0 ;    0 ;   0 ;
      4006 ;23/06/20; 598 ;  19  ;    0 ;    0 ;   0 ;21780 ;  237 ;    0 ;    0 ;   1 ;
      4006 ;06/08/20; 642 ;  19  ;    0 ;    0 ;   0 ;21780 ;  237 ;    0 ;    0 ;   1 ;
      4006 ;21/09/20; 688 ;  19  ;    0 ;    0 ;   0 ;21780 ;  237 ;    0 ;    0 ;   4 ;
      4006 ;03/11/20; 731 ;  18  ;    0 ;    0 ;   0 ;21780 ;  237 ;    0 ;    0 ;   4 ;
      4014 ;23/03/20;  30 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4014 ;22/04/20;  60 ;  41  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4014 ;22/05/20;  90 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4014 ;23/06/20; 122 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      4014 ;06/08/20; 166 ;  34  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      4014 ;21/09/20; 212 ;  34  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      4014 ;03/11/20; 255 ;  35  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      4014 ;20/01/21; 333 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      4014 ;08/04/21; 411 ;  28  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   6 ;
      4014 ;12/05/21; 445 ;  24  ;    0 ;    0 ;   0 ;11040 ;  120 ;    0 ;    0 ;   6 ;
      4014 ;22/07/21;  14 ;  45  ;    0 ;    0 ;   0 ; 9730 ;  106 ;    0 ;    0 ;   4 ;
      4014 ;01/09/21;  55 ;  53  ;    0 ;    0 ;   0 ;11210 ;  122 ;    0 ;    0 ;   4 ;
      4014 ;29/10/21; 113 ;   8  ;    0 ;    0 ;   0 ; 6640 ;   72 ;    0 ;    0 ;   4 ;
      4014 ;09/02/22; 216 ;  42  ;    0 ;    0 ;   0 ;10640 ;  116 ;    0 ;    0 ;   4 ;
      4014 ;06/04/22; 272 ;  31  ;    0 ;    0 ;   0 ;10590 ;  115 ;    0 ;    0 ;   4 ;
      4014 ;13/05/22; 309 ;  27  ;    0 ;    0 ;   0 ;10800 ;  117 ;    0 ;    0 ;   4 ;
      4014 ;30/06/22; 357 ;  41  ;    0 ;    0 ;   0 ;10800 ;  117 ;    0 ;    0 ;   4 ;
      4014 ;02/08/22; 390 ;  29  ;    0 ;    0 ;   0 ;10800 ;  117 ;    0 ;    0 ;   4 ;
      4014 ;22/09/22; 441 ;  27  ;    0 ;    0 ;   0 ;10800 ;  117 ;    0 ;    0 ;   4 ;
      4014 ;16/11/22; 496 ;  22  ;    0 ;    0 ;   0 ;10800 ;  117 ;    0 ;    0 ;   4 ;
      4014 ;18/01/23; 559 ;  31  ;    0 ;    0 ;   0 ;10800 ;  117 ;    0 ;    0 ;   4 ;
      4016 ;03/04/20;  30 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4016 ;03/05/20;  60 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4016 ;23/06/20; 111 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      4016 ;06/08/20; 155 ;  30  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      4016 ;21/09/20; 201 ;  11  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      4104 ;24/05/19;  30 ;  58  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4104 ;23/06/19;  60 ;  55  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4104 ;23/07/19;  90 ;  51  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4104 ;22/08/19; 120 ;  48  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4104 ;21/09/19; 150 ;  43  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4104 ;21/10/19; 180 ;  40  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4104 ;20/11/19; 210 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4104 ;20/12/19; 240 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4104 ;06/02/20; 288 ;  26  ;    0 ;    0 ;   0 ;12940 ;  141 ;    0 ;    0 ;   0 ;
      4104 ;23/06/20; 426 ;  15  ;    0 ;    0 ;   0 ;12950 ;  141 ;    0 ;    0 ;   1 ;
      4104 ;06/08/20; 470 ;  19  ;    0 ;    0 ;   0 ;12950 ;  141 ;    0 ;    0 ;   1 ;
      4104 ;21/09/20; 516 ;  23  ;    0 ;    0 ;   0 ;12950 ;  141 ;    0 ;    0 ;   4 ;
      4104 ;03/11/20; 559 ;  26  ;    0 ;    0 ;   0 ;12950 ;  141 ;    0 ;    0 ;   4 ;
      4104 ;20/01/21; 637 ;  20  ;    0 ;    0 ;   0 ;12950 ;  141 ;    0 ;    0 ;   4 ;
      4104 ;08/04/21; 715 ;  13  ;    0 ;    0 ;   0 ;12950 ;  141 ;    0 ;    0 ;   5 ;
      4137 ;23/06/20;  40 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      4137 ;06/08/20;  84 ;  31  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   1 ;
      4137 ;21/09/20; 130 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      4137 ;03/11/20; 173 ;  18  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      4137 ;20/01/21; 251 ;  17  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      4141 ;03/09/19;  30 ;  44  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4141 ;03/10/19;  60 ;  42  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4141 ;02/11/19;  90 ;  39  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4141 ;02/12/19; 120 ;   0  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4141 ;01/01/20; 150 ;  33  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4141 ;06/02/20; 186 ;  31  ;    0 ;    0 ;   0 ; 8800 ;   96 ;    0 ;    0 ;   0 ;
      4154 ;13/06/19;  30 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4154 ;13/07/19;  60 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4154 ;12/08/19;  90 ;  34  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4154 ;11/09/19; 120 ;  32  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4154 ;11/10/19; 150 ;  29  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4154 ;10/11/19; 180 ;  27  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4154 ;10/12/19; 210 ;  24  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4154 ;06/02/20; 268 ;  19  ;    0 ;    0 ;   0 ; 8450 ;   92 ;    0 ;    0 ;   0 ;
      4168 ;06/02/20;  77 ;  36  ;    0 ;    0 ;   0 ; 7450 ;   81 ;    0 ;    0 ;   0 ;
      4168 ;23/06/20; 215 ;  27  ;    0 ;    0 ;   0 ; 7650 ;   83 ;    0 ;    0 ;   1 ;
      4168 ;06/08/20; 259 ;  14  ;    0 ;    0 ;   0 ; 7650 ;   83 ;    0 ;    0 ;   1 ;
      4168 ;08/04/21;  58 ;  18  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   4 ;
      4168 ;12/05/21;  92 ;  23  ;    0 ;    0 ;   0 ; 4910 ;   53 ;    0 ;    0 ;   4 ;
      4168 ;17/06/21; 128 ;  25  ;    0 ;    0 ;   0 ; 5150 ;   56 ;    0 ;    0 ;   4 ;
      4168 ;22/07/21; 163 ;  29  ;    0 ;    0 ;   0 ; 5730 ;   62 ;    0 ;    0 ;   4 ;
      4168 ;01/09/21; 204 ;  19  ;    0 ;    0 ;   0 ; 5200 ;   56 ;    0 ;    0 ;   4 ;
      4182 ;08/06/19;  30 ;  51  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4182 ;08/07/19;  60 ;  48  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4182 ;07/08/19;  90 ;  45  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4182 ;06/09/19; 120 ;  42  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4182 ;06/10/19; 150 ;  38  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4182 ;05/11/19; 180 ;  36  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4182 ;05/12/19; 210 ;   0  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4182 ;04/01/20; 240 ;  28  ;    0 ;    0 ;   0 ;    0 ;    0 ;    0 ;    0 ;   0 ;
      4182 ;06/02/20; 273 ;  24  ;    0 ;    0 ;   0 ;10320 ;  112 ;    0 ;    0 ;   0 ;
      4182 ;23/06/20; 411 ;  16  ;    0 ;    0 ;   0 ;10720 ;  117 ;    0 ;    0 ;   1 ;
      4182 ;06/08/20; 455 ;   9  ;    0 ;    0 ;   0 ;10720 ;  117 ;    0 ;    0 ;   1 ;
